Gene,RelationName,To
RB1,controls-expression-of,TFAP4
RB1,in-complex-with,TFDP1
RB1,interacts-with,TFDP1
RB1,in-complex-with,TFDP2
RB1,interacts-with,TFDP2
RB1,interacts-with,TFDP3
RB1,controls-expression-of,TGFB2
RB1,interacts-with,TGM2
RB1,controls-expression-of,THAP8
RB1,interacts-with,THOC1
RB1,controls-expression-of,TIGAR
RB1,controls-expression-of,TLE3
RB1,controls-expression-of,TMEM108
RB1,controls-expression-of,TMEM143
RB1,controls-expression-of,TMEM187
RB1,interacts-with,TMEM41B
RB1,controls-expression-of,TMPO
RB1,interacts-with,TMPO
RB1,controls-expression-of,TOP2A
RB1,interacts-with,TOP2A
RB1,controls-expression-of,TOPBP1
RB1,interacts-with,TP53
RB1,interacts-with,TP73
RB1,controls-expression-of,TRA2B
RB1,interacts-with,TRAP1
RB1,interacts-with,TRERF1
RB1,in-complex-with,TRIM27
RB1,interacts-with,TRIM27
RB1,controls-expression-of,TRIM39
RB1,interacts-with,TRIP11
RB1,interacts-with,TRMO
RB1,controls-expression-of,TRMT13
RB1,controls-expression-of,TRMT2A
RB1,controls-expression-of,TRMT6
RB1,controls-expression-of,TYRO3
RB1,interacts-with,UBE2I
RB1,interacts-with,UBL4A
RB1,controls-state-change-of,UBN1
RB1,interacts-with,UBR4
RB1,controls-expression-of,UBR7
RB1,interacts-with,UBTF
RB1,controls-expression-of,UGGT1
RB1,interacts-with,UHRF1
RB1,interacts-with,UHRF2
RB1,controls-expression-of,UNG
RB1,interacts-with,USH2A
RB1,controls-expression-of,USP37
RB1,interacts-with,USP4
RB1,interacts-with,USP7
RB1,interacts-with,UXT
RB1,controls-expression-of,VCAN
RB1,interacts-with,VDR
RB1,interacts-with,VEGFA
RB1,controls-expression-of,WBP2NL
RB1,controls-expression-of,WDR62
RB1,controls-expression-of,WEE1
RB1,interacts-with,XPA
RB1,controls-expression-of,YBX2
RB1,controls-expression-of,YTHDC1
RB1,interacts-with,YWHAE
RB1,interacts-with,YY1
RB1,interacts-with,ZBTB16
RB1,controls-expression-of,ZBTB25
RB1,controls-expression-of,ZBTB4
RB1,interacts-with,ZBTB7A
RB1,controls-expression-of,ZCCHC8
RB1,controls-expression-of,ZCWPW1
RB1,controls-expression-of,ZIM2
RB1,controls-expression-of,ZMYM2
RB1,controls-expression-of,ZNF362
RB1,controls-expression-of,ZNF367
RB1,controls-expression-of,ZNF503
RB1,interacts-with,ZNF521
RB1,controls-expression-of,ZNF524
RB1,controls-expression-of,ZNF565
RB1,interacts-with,ZNF638
RB1,controls-expression-of,ZNF644
RB1,controls-expression-of,ZNF687
RB1,controls-expression-of,ZSWIM9
