Gene,RelationName,To
SEMG1,interacts-with,SEMG2
SEMG1,interacts-with,SLC22A13
SEMG1,interacts-with,SYT16
SEMG1,interacts-with,TET2
SEMG1,interacts-with,TGM1
SEMG1,interacts-with,UBQLN2
SEMG1,interacts-with,UBQLN4
SEMG1,interacts-with,ZSWIM2
