Gene,RelationName,To
NF1,controls-expression-of,CMYA5
NF1,controls-expression-of,CNN1
NF1,controls-expression-of,CNOT7
NF1,controls-expression-of,CNP
NF1,controls-expression-of,CNTNAP4
NF1,controls-expression-of,COL11A2
NF1,controls-expression-of,COL4A3
NF1,controls-expression-of,COL4A4
NF1,controls-expression-of,COLCA1
NF1,controls-expression-of,COLEC12
NF1,controls-expression-of,COPG2
NF1,controls-expression-of,CPEB4
NF1,controls-expression-of,CPNE1
NF1,controls-expression-of,CPNE6
NF1,controls-expression-of,CRCP
NF1,controls-expression-of,CRK
NF1,controls-expression-of,CROT
NF1,controls-expression-of,CRTC2
NF1,controls-expression-of,CRX
NF1,controls-expression-of,CRYAB
NF1,controls-expression-of,CSDE1
NF1,controls-expression-of,CSRNP1
NF1,controls-expression-of,CS
NF1,controls-expression-of,CTDNEP1
NF1,controls-expression-of,CTNNA3
NF1,controls-expression-of,CUEDC1
NF1,controls-expression-of,CXCL14
NF1,controls-expression-of,CXCL17
NF1,controls-expression-of,CYB5R3
NF1,controls-expression-of,CYLD
NF1,controls-expression-of,CYP11A1
NF1,controls-expression-of,CYP17A1
NF1,controls-expression-of,CYP1A2
NF1,controls-expression-of,CYP26B1
NF1,controls-expression-of,CYR61
NF1,controls-expression-of,DACT1
NF1,controls-expression-of,DCHS2
NF1,controls-expression-of,DCLK1
NF1,controls-expression-of,DCSTAMP
NF1,controls-expression-of,DCT
NF1,controls-expression-of,DDIT3
NF1,controls-expression-of,DDIT4L
NF1,controls-expression-of,DDIT4
NF1,controls-expression-of,DDO
NF1,controls-expression-of,DDX17
NF1,controls-expression-of,DGKD
NF1,controls-expression-of,DHRS3
NF1,controls-expression-of,DLG2
NF1,controls-expression-of,DLG3
NF1,controls-expression-of,DLX1
NF1,controls-expression-of,DLX3
NF1,controls-expression-of,DMBT1
NF1,controls-expression-of,DMD
NF1,controls-expression-of,DNAH11
NF1,controls-expression-of,DNAJB4
NF1,controls-expression-of,DNAL4
NF1,controls-expression-of,DSCAML1
NF1,controls-expression-of,DSG1
NF1,controls-expression-of,DST
NF1,controls-expression-of,DTNB
NF1,controls-expression-of,DUSP10
NF1,controls-expression-of,DUSP14
NF1,controls-expression-of,DUSP2
NF1,controls-expression-of,DUSP4
NF1,controls-expression-of,EBF2
