AKT1|207,BAD|572,BECN1|8678,CA9|768,CCND1|595,CDKN1B|1027,FTH1|2495,HIF1A|3091,IL6|3569,KLK3|354,MAP1LC3B|81631,MT2A|4502,MTOR|2475,PTGS2|5743,SLC2A1|6513,SLC30A1|7779,VEGFA|7422
10.292270205674662,11.498576444585195,9.461374259728064,7.957600657617363,9.194609869300198,10.910865825070612,15.806006273708956,11.110095733298458,5.513159089738966,0.0,12.852247087277558,13.322997631415111,8.976334705924135,5.631805664519131,11.993979666781396,7.965078345561298,13.689583126040462
11.541286477015287,10.160703042728237,10.446252197121126,6.754717841937701,10.571742785369716,11.202722638427012,15.272736430545224,11.962452431302903,7.220362848570677,-0.7941070724923293,12.328076999302,11.58906037255394,10.119533468012149,7.211520396899416,11.189602270375282,7.500516863196675,11.117662579588488
11.982800358944813,10.445901509966983,10.267870730728468,9.218433672362202,11.261131454349323,9.393030221398725,14.70330358531385,12.008553206714334,8.52436148932734,0.0,11.86023045886516,14.493474803171692,10.445373094801589,7.289789288053372,13.034892394341435,8.004319920347662,12.471675011195543
11.918641972292535,10.140577884132869,10.820836164568766,9.36113669122449,10.39768190522518,10.460232665754866,16.051937077626217,12.879045948596168,8.980042442425875,0.0,11.703503836189295,14.069173554510783,10.13763531222587,9.6472459640727,11.70214644643562,8.17790533793766,13.609368956764795
11.402384090841988,10.27278769137772,10.402207555442535,8.193096060979498,11.42189046504415,9.800204748099192,15.298052752288717,12.053974502113352,8.85516374716975,0.0,11.648607627480104,12.002861979768914,10.40692298480183,9.471563248784374,11.42730446244008,8.462357893622707,14.704142597313204
11.08823569597626,10.689893346036252,10.539874648464624,7.115431785682881,8.89046250095096,11.06093656341776,15.09583395211532,11.881355511552137,5.553471097523577,0.0,12.273295405424214,13.036229241114766,10.629769514229167,6.502844530748393,11.205659723685674,7.97718717583751,11.371445984297512
12.090714586067936,10.429593683429069,10.06792221305338,8.976758856203448,10.648482250643015,10.727829857955784,14.948514806409516,11.658195636230994,4.150397201769096,0.0,11.471765430810398,11.74793217634104,10.36350522684319,7.925188267818403,12.533835292750446,7.398328135923478,14.188205296839453
12.097402741123684,11.098323620063548,10.38040889767846,6.641254108130722,9.53712480678812,11.26288159276083,15.237314711463318,11.642087082760243,6.501757585738664,0.0,11.797077278177452,12.621851947493289,10.18325338266462,6.095133251872928,11.005374652209683,6.49329667189579,12.161222032857754
12.184417518257517,11.239503301073848,9.58040292401366,6.476640908669521,11.7329703109329,11.176359615054483,14.968312487610314,11.3406998405471,3.0181712411489987,0.0,11.371905664502464,11.20436750203076,10.25210988791032,5.681134379346846,11.326206324041474,6.852746716578292,12.852220338487946
11.411855202370132,11.202481758847789,9.864964865937464,7.934450451249493,9.17613673836696,11.245604162253422,15.493119225574349,10.619473812485678,6.952872845252638,0.0,12.325171383921568,13.212132382519734,9.163927622739374,7.142426712894441,12.224015998544727,7.35176258620679,13.84773208094498
12.825823720425298,10.03132888631896,10.39524192531682,7.217634963230404,10.651185995529111,11.12184054301112,14.287155160837743,12.94360185307984,3.319473426257847,0.0,11.328408912918016,13.829021153146783,9.73194468553154,5.367835812587546,11.094856834147192,7.518251072563424,11.85102973954544
11.35974203940392,11.413211507566004,10.249446526264638,2.971607927751439,9.262760352281054,11.090323183337327,16.104680367616567,11.568418747078187,4.784189864183712,0.0,11.985548922065602,12.24912290666217,10.125644128260497,6.355990586184844,11.530915628770549,6.785978118250042,9.66382313728353
11.38485043408214,11.061132929148965,10.463773553819182,7.640743827185128,10.985548103802897,10.205474746335716,16.224884425267813,10.998664889503331,7.355001283067872,0.0,11.918983581040855,13.450381529814685,10.048574332173873,6.585422286490975,11.127046265909046,6.748041190883891,13.396066265400677
11.27069239261854,10.193789727700224,10.377947960405814,7.091939910769024,10.026693568145374,10.776574580698158,15.415994943806504,12.113936454561328,8.476276365688685,0.0,11.90891784780052,12.22351045907211,10.22478891031198,10.218385476492552,12.427700025354444,8.373977877851255,14.569977028076586
12.03211345071014,10.59695013933289,9.8802900276593,6.108311173050765,10.720795917378556,10.859923360995964,14.991718414055018,12.3658912813678,6.811013693595335,-1.0914176345211863,11.804592561349072,11.594482489205616,10.408982680546664,6.715993554224663,11.38462533628648,8.478494197161222,11.176888209447238
11.723567306965188,10.033444614268827,10.56607725814188,6.105133277216132,10.12929486760556,11.328889632836516,13.781819857804637,12.631152131249006,2.6891649501035992,0.0,11.163156912144148,11.570056717391576,11.394793747633308,4.969270237594422,10.54936151801265,7.873328446186819,11.968771931884362
12.031092985654888,9.70834866092182,10.33751141006554,2.191752134102848,11.16518770963512,10.786240299631247,14.855542838391894,12.083391665986094,3.4872033393261432,0.0,10.764360089553616,11.049107821239144,10.967431118516318,6.116019513332223,10.860630988869676,8.244066940037259,10.013664915193075
11.711901596746536,10.196763537057866,10.15285458165666,9.063653934184506,12.004461679653437,11.32369166926387,15.071621066203642,11.97594925396406,5.406815549778113,0.0,12.050844923840067,11.246020793170777,10.518822001101762,6.498314702179321,11.987120446112607,8.356574335504083,13.151490681935504
11.892420967900335,9.495915770662716,10.073552889082563,9.784881979968183,12.129958671164648,11.405121354636124,14.884230840056684,12.686689737186049,6.79526173947337,0.0,12.323742382443708,12.176178386193206,10.49571664541471,7.499904071952957,13.089563727238668,7.930538657680622,14.8825566512727
11.10032921931721,10.35696953088098,10.53974866358249,3.229634063635233,9.77580729023546,11.021976983947898,14.7314956230627,11.947379713541904,2.172167450053272,0.0,12.224918838940072,13.997437928884573,10.774415880204032,7.16086574735337,10.88384797583088,8.56878571910584,11.551017698074016
12.104872754428236,10.01341926864042,10.618218646580548,7.243091133260029,12.222527255094455,10.208431541641737,14.88598604611333,12.86745373696313,7.5513414378894845,0.0,11.946270515410204,12.128151925833702,10.37580598531298,8.852243907104622,12.209932397316162,8.582483746027265,14.356100552500417
12.623822153616986,10.30930262880162,10.163895303179446,2.8858086124775166,9.443892128997277,10.51111120359783,13.458487064056357,12.500457084676556,3.0211243400356063,0.0,11.520412966451286,11.734369903441644,10.713231926048778,5.471376078156542,11.655512253320987,8.254408384624151,11.944001517990976
11.794009685648824,9.887537607924722,10.404610568596768,6.121425764458544,10.3886831399864,10.673729630981544,14.579156142004228,12.506650608138726,4.511208674957187,0.0,11.709155256073393,11.855735297754425,10.85168057423132,5.170169437393446,11.452279135134775,8.373543815731265,12.938573733823972
11.982554676318488,9.802855592826791,10.465849202454988,6.8932287116075255,11.71792480395661,10.634934535952835,13.63551203870652,13.247091418675453,3.713310898206379,0.0,11.72049001717328,12.020107115196266,10.327877185891015,5.788479522022953,11.919980595048962,8.125861320963999,13.134481976499414
11.706699586876534,10.574881469991404,10.671569195010512,8.71901911505979,9.8895599361554,11.521374105320008,14.898912409015782,13.040976276368704,5.10550208786322,0.0,11.750248441120783,11.774780760148458,11.182713337492984,8.023039619546624,11.683769823939,7.925523582929838,12.086593514746015
11.99243291503583,10.466099613686568,10.26486737032556,4.567265545443006,11.363890536484456,9.933594914650635,13.53212775247762,11.831545482603238,0.9167823487437582,0.0,10.644281722048865,9.071604747921684,10.299950929520266,9.822173577064287,9.058893598885126,6.841599569501075,10.349850342413305
11.71562134706959,9.893956283890429,10.067676761561788,9.445237339065258,11.325094489089087,10.744909417270463,14.79548772111556,12.28381788160983,4.9355116084595965,0.0,11.410730005360262,12.403634251392436,10.84354643569564,7.630656645609639,11.687852114072513,7.828596041887638,13.293342518979305
12.20822560823978,10.394530111696366,9.952235560198217,9.060919613128029,10.168829164048717,11.315890989432708,14.545399209701747,11.481726992431817,7.348762672288436,0.0,11.36359179086992,12.59205248399551,10.507785920586931,8.113606744274554,11.877245592112155,7.57617291024671,13.81643418091688
11.71611504333132,10.29855797219508,10.648216271874098,8.767392279593068,10.577310990539504,10.538274016534038,16.180092823717388,13.31649127304291,9.816279217807509,0.0,11.896068024365494,14.0420754832558,10.184113264826708,11.127199975425494,11.597802613048184,8.338524251816288,11.326221494830856
11.070182744182594,10.730838363783803,10.34488851189834,7.118520657881996,10.33161498254543,11.145418516085677,15.262161240269007,11.32547316004603,4.8351712113192935,0.0,12.4614700339261,12.14512522701979,9.997969641180504,6.238527028820984,11.189883722985742,7.883790635737284,10.722933270648213
12.212705478746969,10.32552527223225,10.833033327408954,9.112916677114796,9.547664977270884,10.031542556139408,15.710298226747168,13.582505503476025,7.117328297218466,0.0,12.131540741721906,15.766790461359006,10.175340959153695,9.185881160451489,12.216405299540938,8.655658082551778,12.375795724564048
11.832211257913302,10.396646092184293,10.250059962641211,7.4476395279741245,11.02648242956101,10.798317073684697,14.549698821910964,12.588035870595435,6.474100154094212,-1.088040034713085,11.863507399780238,10.883042638884378,10.18565398975954,6.934226329355505,10.172777888468891,7.953517269514235,11.060335010159204
12.035391803543844,10.27435229283703,10.522897398830665,6.7043740159799325,10.828596517872892,10.406207875921975,14.6449077396547,12.724628253789191,6.859522362690488,0.0,11.712452112478283,14.017210325462578,10.63341858599221,8.801085238745415,11.553008936073953,8.080521231831492,11.959260730941816
15.522797664936286,10.595931203517369,10.330839476793528,3.965516495610905,11.474451710085765,10.367170422549188,14.184287920030505,12.381439233472632,3.235390085339509,0.0,11.947970435886525,13.266351017021057,9.59454183168736,5.972357211386064,11.501325982314269,8.126162392555925,10.816477791605063
10.796547464929862,9.939977296207225,10.04860130418821,9.393062837299022,11.044800776352414,10.59591936528344,14.368415601325108,12.651750103211029,0.9323635914348556,0.0,11.705500508640585,12.917847478813767,10.896702113369436,5.455922260657725,11.06935242083,7.8981454569877405,11.946381758741545
12.109002303035862,10.772956838540612,10.363230443359528,8.803801132388823,9.640795694713876,11.003271093871447,15.273242333796205,12.433230122009176,5.704457019328842,0.0,11.225862768197077,13.11975680157839,10.154785711326015,9.93542586057526,13.355777715905564,8.381568041314948,15.163493610139064
10.992598930198492,9.635813148276286,10.16520410632454,8.637679794366075,9.964182725885106,11.688916724020016,14.19049931338046,12.336243464342449,4.074419803774741,0.0,12.03458463974258,12.85549582303888,10.890212132306472,6.2760518033099215,11.98216628267095,7.375586856315479,12.895325515482137
11.86008252603253,9.854204996120192,10.50259435132491,10.906702206409635,9.565696555720343,10.585825323695486,14.911660955918988,13.106258731991256,3.325861285982622,0.0,11.841926234034869,10.523754923214865,10.890883560414078,6.241476032493449,12.253376730411498,8.174775414741855,13.890667147323638
10.764086103106983,10.492094226661004,10.345998836288787,1.974859662836252,8.602967153514756,10.846712608876384,14.060687649337966,11.792822010472502,3.198667015237449,-1.165855133936795,11.308047446571086,12.840764767005862,10.376636375390712,6.602272766368549,10.833031033876413,8.131004464335897,9.619540480690263
12.477223125640432,10.455695759205222,10.137352509325416,10.71889517392221,8.84251377673176,10.146598840288664,14.777744895551304,13.242825885350882,3.5166329522646347,0.0,11.861060339995342,12.199408900127525,10.867072283618686,7.257910135755529,12.883215486271064,8.385592813601363,13.7585409558071
11.277805154518765,10.637288633035327,10.262877189531874,3.3976797663240097,12.278781083147823,11.677849945116128,14.710362285771428,11.243376387006569,3.764898122814709,0.0,12.05828605124347,12.661692468608504,10.042701649037689,4.763092829016513,10.8047502466149,7.385142814538949,10.792378327348525
12.263599286215175,10.233500086284014,10.079520384087749,10.072954029662338,10.990955073058393,11.151364355225098,15.016378996807749,13.025108565462578,3.937165456734446,0.0,10.693426756830682,11.332346879090142,10.689314538017358,6.851440484027923,12.966421634729118,7.302818935310776,14.850634625897529
12.644965916695991,9.90264930601268,10.09543183695118,10.88644512988624,9.283543320724336,10.523519027400129,15.73980489440809,13.112721159954528,8.004085040486093,0.0,11.420003405398392,13.99008390855474,11.281779434179942,8.093506302259984,11.75450523752576,8.287054360571073,13.384702063401903
11.22967161210228,10.757373757077929,10.305529184275136,8.304979148144211,10.36103325113975,11.212229221730572,15.63508159533912,12.078173695823166,5.975476573081814,0.0,12.722307665996071,13.151866441281364,10.124154922612451,7.158599590576055,12.134362559135663,7.516384758730024,13.64885981986847
12.002858745758878,11.106989797251693,9.650231239145004,10.4740226613149,10.993961309979856,11.863738135317195,15.509747322721337,12.294718609917624,2.2427244401349724,0.0,12.376058599308504,13.300821259965495,9.642392193774969,5.739159526659178,12.35013677692054,6.792929514974064,13.420419345140749
12.3950333626929,11.444556660521874,9.699881432809985,7.645275824341971,11.00520515236592,11.531681860733563,14.440239219762155,12.12025563547351,2.097880434051913,0.0,12.061361943719511,13.11803440045006,9.894900806808858,5.168276983681388,11.682474584458449,7.097887806242482,11.993917415409134
12.172327866734276,11.587564236677164,9.650977939584664,9.335525238141376,8.884543281665723,11.796525523724902,14.955344201405287,13.26293042366902,4.647562037739691,0.0,12.842569500903352,16.040496738219638,9.353679685981714,5.532083141492505,13.05117311105012,6.269048112093806,14.23996927601057
12.577180961555618,10.351544632908457,9.55626002832586,2.9190539942550244,10.088201105327704,11.276579945748336,14.601667021341829,12.72264656352134,0.5363513579954835,0.0,11.12696459905098,13.834368493318111,10.885105677741272,3.3437347013812917,11.297513173316863,7.844716433569092,10.470805576181778
11.48550406201994,12.166048284002148,10.235607404610706,1.6868814604322278,9.757313330296142,10.91857146443112,14.778833837593808,12.083689067976826,0.9498710558098707,0.0,12.083903098307962,13.8949826617314,10.605137230934409,4.494223579644382,11.856043677490916,8.235306786896617,8.645712825128948
12.11067363382585,10.73499491374603,10.21865283427498,9.632682821667933,10.81919092066162,10.944650062618516,14.9203384460728,12.11067363382585,6.1056424625971015,0.0,11.882759384883055,13.429696676819288,10.085337810213078,8.920657144134527,12.006996071255765,7.813643968362891,13.847276416249526
11.96166561220934,10.365319411344156,10.877946808023252,9.926728886613478,9.952851737964018,9.75927836177992,15.273893958121606,13.27000861345231,6.705877020053971,0.0,12.202866840855055,13.810110778321745,10.10996982520519,8.882606675871566,12.881374861408483,8.093697492696636,13.867180709576164
12.332449095675589,10.770246714537464,10.29016437663998,7.674363898031763,10.184054855706384,10.378202069535634,14.951315449326565,12.054601367452989,5.0609855222996245,2.7073480874832696,10.998391851600676,12.83505689748963,10.49597681158441,6.491620643402765,11.311387482615954,7.2516698659510865,12.355007396718412
11.982546833177569,10.045439694287968,10.622683135011169,11.467584306853432,10.61186830588334,10.705299492430916,15.909609231467938,13.365849189577665,5.796771643553484,0.0,11.737951404150886,14.670703772082254,10.326023475387307,10.803415224942906,13.446516448876157,8.176542691066297,14.572829475942587
11.93819465741608,10.705113355737728,9.91873103385162,3.5091510868874805,10.325125078822312,11.415604779687854,13.936185047538622,13.10407094643686,-0.550887680450584,0.0,12.251413735991676,11.934173906348867,10.646930361002507,3.149535779681877,11.194773657043946,7.128579016124424,10.4962232467847
11.734023033751972,11.013290496849224,9.82496669362149,7.336829651613731,9.551300097082528,11.32441820036062,14.850126463580835,12.07009715658806,6.439495150868512,0.7662983239848481,12.431652338322602,13.173672717652751,9.88612210381124,7.781266591112129,11.602892804006569,7.677208706779243,11.455149492757103
10.760872773577464,10.739483097068751,10.354615575009934,8.612510635060135,9.71581651260018,11.439802060952374,16.10089925601506,12.523616374624511,5.340209741237953,0.0,12.392678131949689,13.16534618745658,9.706856689902525,9.168405865566134,11.032923065146193,7.78989419216605,12.218545527802132
11.84113041258187,10.367144425375146,10.246224223126491,7.791631118539138,10.74911830997081,10.851613274926503,14.559761542861304,11.513272068574883,3.433320035959621,0.0,11.698884645204672,10.64867323252191,10.469703064346664,5.911708357298539,11.084968324134872,7.48324987192098,12.737902977946955
9.900385628186442,11.388480595976842,9.87810043265423,7.516577801835655,8.872699502055864,11.572249396740435,16.10952448974038,11.961568201791414,6.231534170772946,0.0,13.481580450764303,14.187650363794477,8.825805339753547,7.068596653546309,11.258421050474904,7.217459512613404,12.51280116630232
11.66932415070735,11.223507804379077,10.392014145852857,7.290325790283648,9.755792075513146,11.471636047737984,15.15863433641083,12.21334564120159,4.562291276559353,0.0,11.954961848176024,13.414106720665888,10.037034575841648,7.378036426683168,11.681235029084492,7.754938930653359,11.901416806068744
12.519662123828516,10.65876113768878,10.089771029687206,8.775133857614009,11.649440545037134,10.517980134401778,15.316411612420548,12.104667709070409,1.9517369799698316,0.0,11.437314048555336,13.57689452831073,10.55378085052433,6.340786560049592,11.441961310190274,7.359402569104878,13.540841785305537
11.643896810085115,10.339752706743836,10.60130383296476,2.4266136434062164,11.413386701670222,10.896873275304175,14.933316167614864,13.461230433003967,4.207643012686533,0.0,12.13823544431116,12.308496944266093,10.9592680133211,8.54879494194428,11.979534340121798,8.667073921492436,9.92890827215544
11.671746355305272,10.201695605627965,10.652927141553445,3.4469707825581746,11.181949619434029,10.882835676024849,15.180808399201815,12.143679248618774,6.463558703282959,0.0,11.701343720268358,12.528669595411598,10.417151245306895,6.472897126838832,11.462973857613,7.696619151541825,9.257468933076092
11.263236272742304,9.862951121230502,10.241667652237505,7.230316392073242,9.7776572408949,10.608021624426671,15.78358236626739,12.752054937064807,4.714888404194562,0.0,11.50539729015332,13.447675490605112,10.82868520705106,8.20006976729705,11.968702680147958,7.833126647364783,13.251670428043765
11.575346654045644,9.542476295061832,10.127614709447077,7.743976709515079,13.13671441417963,11.333288485907394,13.773530505289196,11.309885514160111,3.6443523915269815,0.0,11.40412211994249,10.36680707502559,10.599202846676985,4.811774129056613,11.610515197976971,6.8980063513858845,15.133227705285927
12.13037386797946,10.075228160224624,10.3623588725322,7.347242209936668,10.409606793842002,11.105845471108491,14.319062437962383,12.92376364529454,5.674678146752916,0.0,11.687814505696563,13.434770209882778,10.578438549971272,8.772454464840107,12.832005499146504,8.118026903306895,14.099818245273326
12.079736300181596,10.443063093626762,10.55399313738035,7.698112884199251,10.536193878703717,10.858869114038535,15.067434285125955,12.276305516123893,1.458014458604693,0.0,12.661745480918178,14.742813743762838,9.541912040099788,6.332459109937841,12.682996185212698,8.69957557637598,12.97533096935447
12.348125504052906,10.129203280078082,10.070352830680203,9.053194169546073,11.639558543679488,10.885779714784112,14.840399564773026,12.354504586342095,4.7227610910077695,0.0,11.579962553781376,12.443003347795852,10.901735106392122,5.437004631356514,11.67895372769523,6.19036398644014,13.375828080963696
12.209294800587546,10.91133236120877,10.191794320379326,10.558282272957833,8.709685585604117,10.569956498541863,16.402470241947658,11.666994817468453,3.4270026889884795,0.0,11.717017421853257,15.015351593317863,10.08452965239012,8.530536261593053,12.808953459209778,7.738584786631698,15.029034582216026
11.514156738828508,10.677714180880214,10.47433696813884,1.9727294100975876,11.532515041588203,10.809605042710867,15.22483928880642,12.533125092625852,2.4358952413203645,0.0,11.921577807149456,13.049126068333049,10.504474904049552,4.905389412015149,11.549845781486722,7.533124897902533,9.419335366146589
10.8725426079258,9.057007214464932,10.495294225067134,2.180975295303341,11.643188337919096,10.953828172579748,12.686281545700108,11.942780697601297,1.9556847758693237,0.0,11.662096568718225,10.473993245426575,11.14588955194452,4.962474989206162,10.664951384161569,7.467466979497891,9.08446348135569
11.591276702854948,10.339445969438923,10.46994273733018,1.8760552102701675,10.34627891599304,11.146512290527507,15.429111048310148,13.238463601395654,2.8801565380531446,0.0,12.109498567720555,13.492992688293636,10.986440161477194,3.653656238419666,12.007907021546885,8.107614121779566,10.284228164345892
12.443558479342537,10.59233126316366,10.278026809799083,10.3611969090247,9.353786851858798,10.817133403052788,15.247918288945392,12.20407687540771,3.7082203502934816,0.0,11.923979522384348,12.887762381306525,10.506963662244246,8.145627021118816,13.600455435629184,7.805083466397244,14.399513004289965
11.504044013562911,10.961718601003993,10.828374136326843,2.759581973233555,12.242315669852005,11.454360938466593,14.521164676336896,13.5129863838231,2.589667623664506,0.0,12.41488270769,15.267782166770646,11.055905344587869,4.732616533468252,10.517436825844497,8.01592346052458,11.724299138199989
11.202465106981531,10.270678319925407,9.80438887584278,7.630938345427571,13.40981475836694,10.634959758052725,14.52062220381165,11.013757440521395,4.494479614968873,0.0,11.383775075662696,12.306509983407624,10.798259309929172,5.6789029060427,10.28059970089014,7.164329733212942,14.168028566784892
12.48505226755901,10.617932340419838,10.171739001322557,9.36265135392535,12.383251435455277,10.453166389868205,15.289764022965445,12.00629946171314,5.732394032271895,0.0,11.102042159411482,11.41555460713044,10.77313920671969,4.863636205862587,12.322712572415163,7.592741063253765,13.34543682265302
11.666391390107687,10.11410735083616,10.20757383575756,9.46263641348306,9.957053854162616,10.17411974469848,14.729347275735009,11.908634901136,6.320840253468535,0.0,11.64887946455844,12.103683380502613,10.657661975559805,5.8023716036866375,11.018135137816596,7.413098138449278,12.490764678400042
12.061168276193492,10.161810105208671,10.48961558555668,7.359143369315476,9.75145150271442,10.60741705780511,14.624088793961745,12.811350307181486,6.099490889197259,0.0,11.812487275121129,13.184936414466272,10.339868815683408,9.53046232701688,11.837499858738404,7.700264225811489,14.295265215944276
11.846592233024891,9.720458038393296,10.587801889137967,9.155898713118372,10.144910437526804,10.78638873085031,15.346495519302788,12.393027270910848,9.214976684419828,0.0,12.116208556004212,11.65787666008966,10.649948433160857,8.588324118257248,11.756512874233067,8.124983051773425,13.464168142115344
10.290863935697557,11.340058544073887,9.608665298579211,6.670690236135018,8.11066704435003,10.99961391470972,15.15684962045313,13.270043446144667,7.94690978252518,0.0,12.712834550582732,13.634112625815346,9.169991123449735,5.745274985871355,11.69229445543256,7.877725848109183,11.750122798360964
11.371343226314696,11.112798637104191,10.372095635218333,10.935783330760316,8.864199457014912,10.844349400615789,15.33327640509972,11.960071928600785,8.722004520502628,0.0,11.155535228643611,14.259818728141472,9.751027307668604,8.682904719586016,10.660939309753363,6.345034378744348,12.339514142013606
11.07095712971699,10.509736611108544,10.660924339692722,2.5416882894473405,10.951970779182869,10.870381828365456,15.634379458748686,11.48645901730034,4.357453475738657,0.7329203821082574,11.956965349165827,10.81200389887635,10.752554428566754,5.702591058216545,10.766386702544263,8.490075884237509,10.191712043661864
12.250715649409711,10.678206799245654,10.554671056094245,4.153513525549605,8.636226555794279,10.307482260938595,14.509082501614632,11.732966496397754,1.7437303760446288,0.0,11.688572387635244,12.134527748128384,10.898025706012008,5.897518771087131,10.91113203961835,7.427410068237104,12.550102430083882
12.477132794409616,10.445642188650424,10.372819036753894,5.83357323422371,11.475942930736554,10.0336688444584,15.192814348471256,12.717088387879288,3.692203991615852,0.0,11.647454199100416,12.137403585735516,10.841023805841226,4.32023193152308,10.636846082607732,7.341293756383097,11.381245567462154
11.086031901264487,10.850477848181466,10.33038988455587,8.409527985656837,9.748698375295332,11.139328280175803,15.545154380563144,11.898429712350548,7.991945805736771,-0.893785703909032,11.968693141576606,12.936962748042587,10.692150975003138,7.271156714499463,11.026230101593642,7.907149656332147,11.850032048327718
12.022343363301957,10.963051686572353,9.756443404285244,9.21256155730317,12.09741373721293,11.337594140437522,15.115742038521338,12.551435219444537,2.139404005806578,0.0,11.53192680338553,12.273546310739777,10.021426286073645,6.650356733374868,11.122388261633358,8.31731266183733,11.926807556685365
12.609492942669576,10.586878528212283,10.188322658133846,6.729392341241454,12.695184653226429,10.92463148745565,14.084171131498572,12.593790469934085,5.268460594213536,0.0,11.644742543713733,11.384222371009097,10.572242811128367,4.297609634768744,11.123394028340629,7.730567955215095,13.429465379232422
12.362015331169404,11.685177158151095,9.860652480797514,11.242423813214389,9.818989525543971,10.335846986965867,15.878882010023895,12.860629281915836,7.604663673951512,0.0,11.33082429847873,14.496269923133116,8.95036576078628,10.781477501487402,13.152151596040328,6.939848335578185,13.70505927740298
11.731319031025064,11.660804662730492,10.097677025721511,4.690428270508868,8.880976569176,11.023380603913528,15.220032014381346,11.963756595198676,1.753091030298105,0.0,12.33679487474706,14.122409965117969,9.780991287422248,5.611066121995436,11.592551500800177,6.797479961794906,10.588082896639856
